popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,movie_length,rating
0.414913,Demonic,83,Thriller,91,5.0,2015,2759998.78560053,3116038.628943,short,low
0.4128770000000001,The Legend of Barney Thomson,96,Thriller,21,5.7,2015,0.0,0.0,medium,medium
0.412503,The Duke of Burgundy,101,Drama,58,5.8,2015,919999.595200178,0.0,long,medium
0.409698,88,88,Thriller,20,4.4,2015,0.0,0.0,short,low
0.405095,The Girl in the Book,86,Drama,23,6.2,2015,0.0,0.0,short,m_high
0.404511,Avengers Grimm,90,Fantasy,23,3.8,2015,0.0,0.0,short,low
0.402236,The D Train,101,Drama,47,4.2,2015,411721.89884236397,709611.327771015,long,low
0.250209,The Lion Guard: Return of the Roar,44,Family,48,5.9,2015,0.0,0.0,short,medium
0.399947,A Royal Night Out,97,Thriller,42,6.2,2015,0.0,209885.027650587,medium,m_high
0.398982,Parallels,83,Science Fiction,92,6.1,2015,0.0,0.0,short,m_high
0.396791,Born to Be Blue,97,Drama,16,6.8,2015,0.0,763718.3439639279,medium,high
0.394466,The Marine 4: Moving Target,90,Thriller,35,5.7,2015,1793999.21064034,0.0,short,medium
0.393642,Tales of Halloween,90,Horror,74,5.3,2015,0.0,0.0,short,low
0.393566,Blunt Force Trauma,92,Adventure,23,4.4,2015,919999.595200178,0.0,medium,low
0.391326,Operator,88,Thriller,16,5.4,2015,0.0,0.0,short,low
0.386529,The Human Centipede 3 (Final Sequence),103,Horror,75,3.5,2015,0.0,0.0,long,low
0.383406,Spring,109,Horror,110,6.5,2015,0.0,45972.3797721529,long,m_high
0.383183,The Intruders,92,Thriller,26,4.9,2015,0.0,0.0,medium,low
0.382997,We Are Still Here,84,Horror,91,5.5,2015,0.0,0.0,short,medium
0.7128899999999989,Monster High: Haunted,75,Animation,11,7.0,2015,0.0,0.0,short,high
0.378836,3-Headed Shark Attack,90,Science Fiction,15,3.8,2015,0.0,0.0,short,low
0.37668,Navy Seals vs. Zombies,97,Horror,24,3.3,2015,0.0,0.0,medium,low
0.411416,Wrecker,83,Thriller,12,3.6,2015,0.0,0.0,short,low
0.3748530000000001,The Escort,88,Comedy,41,5.9,2015,0.0,0.0,short,medium
0.372889,Martyrs,86,Drama,43,5.0,2015,0.0,0.0,short,low
0.371145,Uncanny,91,Thriller,21,6.1,2015,0.0,0.0,short,m_high
0.370148,Bad Hair Day,90,TV Movie,21,6.5,2015,0.0,0.0,short,m_high
0.369529,Area 51,91,Horror,82,4.4,2015,4599997.97600089,0.0,short,low
0.369108,San Andreas Quake,90,TV Movie,60,3.7,2015,0.0,0.0,short,low
0.36817,The Runner,90,Drama,35,4.8,2015,5519997.57120106,0.0,short,low
0.367434,Partisan,98,Thriller,16,5.8,2015,0.0,0.0,medium,medium
0.36603,R.L. Stine's Monsterville: The Cabinet of Souls,85,Comedy,22,7.2,2015,4047998.21888078,0.0,short,high
0.365901,Strangerland,111,Drama,48,5.0,2015,9199995.95200178,16074.2329273375,long,low
0.329164,Ashby,102,Drama,104,5.9,2015,0.0,0.0,long,medium
0.35982600000000003,Beautiful & Twisted,90,Crime,21,5.4,2015,0.0,0.0,short,low
0.357654,Ronaldo,0,Documentary,80,6.5,2015,0.0,0.0,,m_high
0.357614,Going Clear: Scientology and the Prison of Belief,119,Documentary,186,7.8,2015,0.0,0.0,v_long,high
0.357567,Zipper,103,Thriller,30,5.5,2015,0.0,0.0,long,medium
0.35651900000000003,War Pigs,92,War,26,4.9,2015,0.0,0.0,medium,low
0.354624,Turbo Kid,95,Adventure,136,6.6,2015,0.0,0.0,medium,m_high
0.350858,Barbie in Rock 'N Royals,84,Animation,17,6.3,2015,0.0,0.0,short,m_high
0.350599,Circle,87,Drama,167,6.1,2015,0.0,0.0,short,m_high
0.348306,Monkey Kingdom,81,Animation,39,6.3,2015,0.0,15328184.095599,short,m_high
0.347797,Joe Dirt 2: Beautiful Loser,107,Comedy,23,4.2,2015,0.0,0.0,long,low
0.344994,Minions: The Competition,4,Animation,16,5.9,2015,0.0,0.0,short,medium
0.344549,I'll See You in My Dreams,92,Drama,39,6.2,2015,0.0,6853703.50437045,medium,m_high
0.34253,Jesse Stone: Lost in Paradise,87,Drama,10,5.6,2015,0.0,0.0,short,medium
0.5740310000000001,Steve Jobs: The Man in the Machine,129,Documentary,110,6.2,2015,0.0,454945.31982405897,v_long,m_high
0.339297,Babysitter's Black Book,88,Drama,18,5.9,2015,0.0,0.0,short,medium
0.5114310000000001,The Ones Below,87,Thriller,33,5.9,2015,0.0,0.0,short,medium
0.336453,Tremors 5: Bloodlines,99,Science Fiction,47,5.1,2015,0.0,0.0,medium,low
0.336107,Captive,97,Crime,55,5.7,2015,1839999.19040035,2577386.22595006,medium,medium
0.335941,Terminus,94,Science Fiction,39,4.6,2015,0.0,0.0,medium,low
0.333656,Andron,100,Action,24,4.7,2015,0.0,0.0,medium,low
0.332921,How to Plan an Orgy in a Small Town,101,Comedy,17,4.7,2015,0.0,0.0,long,low
0.330968,Freaks of Nature,92,Science Fiction,78,5.6,2015,0.0,65281.3312762142,medium,medium
0.330484,Reversal,80,Thriller,54,5.4,2015,0.0,0.0,short,low
0.329776,Batman Unlimited: Monster Mayhem,81,Action,30,6.1,2015,0.0,0.0,short,m_high
0.32910900000000004,The Lovers,109,Action,22,4.6,2015,24839989.0704048,0.0,long,low
0.327373,Holding the Man,128,Drama,43,7.9,2015,0.0,0.0,v_long,high
0.327066,Harbinger Down,82,Science Fiction,32,4.2,2015,0.0,0.0,short,low
0.32705,Batman Unlimited: Animal Instincts,78,Action,39,5.8,2015,0.0,0.0,short,medium
0.324666,Entertainment,113,Drama,11,4.0,2015,0.0,0.0,long,low
0.324515,Meadowland,105,Drama,17,6.4,2015,0.0,0.0,long,m_high
0.324,The Stanford Prison Experiment,122,Thriller,135,6.8,2015,0.0,592072.179488241,v_long,high
0.390188,The Girl King,106,Drama,12,6.1,2015,0.0,0.0,long,m_high
0.322653,Bessie,107,Drama,21,5.9,2015,0.0,0.0,long,medium
0.32264,The Atticus Institute,92,Horror,92,5.3,2015,0.0,0.0,medium,low
0.30035,The Hoarder,86,Thriller,24,4.2,2015,0.0,0.0,short,low
0.318459,I Smile Back,85,Drama,25,5.7,2015,0.0,0.0,short,medium
0.315196,Oddball,95,Family,15,6.1,2015,0.0,0.0,medium,m_high
0.307395,Learning to Drive,105,Romance,44,5.9,2015,0.0,3171820.96439877,long,medium
0.305916,Christmas Eve,95,Romance,11,5.8,2015,0.0,0.0,medium,medium
0.301343,Sharknado 3: Oh Hell No!,88,TV Movie,68,4.5,2015,0.0,0.0,short,low
0.300128,12 Rounds 3: Lockdown,90,Action,18,4.5,2015,0.0,0.0,short,low
0.198522,Hitting the Apex,138,Documentary,14,8.0,2015,0.0,0.0,v_long,high
0.299427,Club Life,90,Drama,12,6.3,2015,0.0,4088.47820106959,short,m_high
0.298861,Cleveland Abduction,88,Drama,33,6.3,2015,0.0,0.0,short,m_high
0.29875100000000004,90 Minutes in Heaven,121,Drama,24,5.7,2015,4599997.97600089,4455281.1196763,v_long,medium
0.298628,Lavalantula,83,Horror,16,5.6,2015,0.0,0.0,short,medium
0.404363,Justice League: Throne of Atlantis,72,Science Fiction,142,6.5,2015,3219998.58320062,0.0,short,m_high
0.26501,Lady Chatterley's Lover,89,Romance,15,6.3,2015,0.0,0.0,short,m_high
0.292437,The Wicked Within,91,Horror,17,4.1,2015,0.0,0.0,short,low
0.291244,Bridgend,95,Drama,10,5.7,2015,0.0,0.0,medium,medium
0.290424,Backcountry,92,Drama,75,5.8,2015,0.0,0.0,medium,medium
0.288598,Ratter,80,Drama,57,5.2,2015,459999.797600089,0.0,short,low
0.309811,An Inspector Calls,86,Drama,16,7.8,2015,0.0,0.0,short,high
0.286266,The Survivalist,104,Drama,44,6.4,2015,0.0,0.0,long,m_high
0.28337,Don't Grow Up,81,Horror,15,3.9,2015,0.0,0.0,short,low
0.282237,No Stranger Than Love,89,Romance,13,4.1,2015,0.0,0.0,short,low
0.280878,The Hive,89,Horror,15,5.5,2015,0.0,0.0,short,medium
0.278583,Back in Time,95,History,69,5.8,2015,0.0,0.0,medium,medium
0.277844,Nina Forever,98,Horror,27,4.8,2015,0.0,0.0,medium,low
0.277613,Some Kind Of Hate,82,Horror,19,3.9,2015,0.0,0.0,short,low
0.277035,The Dead Room,80,Horror,16,4.6,2015,919999.595200178,0.0,short,low
0.272995,Condemned,83,Horror,16,3.7,2015,0.0,0.0,short,low
0.270786,The Sand,84,Science Fiction,10,3.9,2015,0.0,0.0,short,low
0.171829,Digging for Fire,83,Drama,35,4.9,2015,0.0,0.0,short,low
0.261932,From the Dark,90,Horror,22,6.1,2015,0.0,0.0,short,m_high
0.26171700000000003,My All American,118,Drama,19,6.9,2015,18399991.9040035,0.0,v_long,high
0.260045,Hangman,85,Thriller,14,3.9,2015,0.0,0.0,short,low
0.202673,Larry Gaye: Renegade Male Flight Attendant,99,Comedy,12,5.3,2015,0.0,0.0,medium,low
0.259794,Grandma,78,Drama,81,5.6,2015,551999.757120106,6520452.97100069,short,medium
0.256542,Summer Camp,81,Horror,16,5.3,2015,0.0,0.0,short,low
0.256286,Backmask,91,Thriller,46,4.6,2015,0.0,0.0,short,low
0.255458,Already Tomorrow in Hong Kong,78,Romance,23,5.4,2015,0.0,0.0,short,low
0.248964,Curve,86,Horror,40,4.4,2015,0.0,0.0,short,low
0.2482800000000001,Pound of Flesh,104,Action,42,5.4,2015,6899996.96400133,0.0,long,low
0.247595,Cyberbully,62,Drama,73,6.4,2015,0.0,0.0,short,m_high
0.247589,Final Girl,90,Action,117,4.8,2015,0.0,0.0,short,low
0.2474260000000001,He Named Me Malala,87,Documentary,36,5.3,2015,0.0,2431466.01015495,short,low
0.246609,The Driftless Area,95,Romance,12,5.0,2015,0.0,0.0,medium,low
0.245948,Do You Believe?,115,Fantasy,30,7.4,2015,0.0,0.0,v_long,high
0.24495,7 Days in Hell,43,TV Movie,87,6.4,2015,0.0,0.0,short,m_high
0.243691,Teen Beach 2,104,Comedy,62,6.4,2015,0.0,0.0,long,m_high
0.243321,Full Out,94,History,15,7.2,2015,1379999.39280026,0.0,medium,high
0.242078,Narcopolis,96,Thriller,20,4.4,2015,1379999.39280026,0.0,medium,low
0.242,Staten Island Summer,108,Comedy,51,5.6,2015,0.0,0.0,long,medium
0.24128400000000005,Safelight,84,Drama,13,5.8,2015,0.0,0.0,short,medium
0.239558,Bad Roomies,93,Comedy,16,5.1,2015,0.0,0.0,medium,low
0.239496,Close Range,80,Crime,41,5.0,2015,0.0,0.0,short,low
0.154846,The Reconstruction of William Zero,98,Science Fiction,14,5.1,2015,0.0,0.0,medium,low
0.236709,Queen of Earth,90,Drama,33,5.6,2015,0.0,0.0,short,medium
0.22758,"What Happened, Miss Simone?",101,Documentary,77,7.7,2015,0.0,0.0,long,high
0.224797,The Eichmann Show,90,Drama,29,6.2,2015,0.0,0.0,short,m_high
0.222636,"People, Places, Things",85,Comedy,47,6.6,2015,0.0,0.0,short,m_high
0.133808999999999,Ava's Possessions,89,Mystery,14,6.1,2015,0.0,0.0,short,m_high
0.218787,Containment,77,Thriller,14,5.6,2015,0.0,0.0,short,medium
0.21852800000000008,The Exorcism of Molly Hartley,0,Horror,52,5.0,2015,0.0,0.0,,low
0.21789,The Diabolical,86,Horror,36,4.3,2015,0.0,0.0,short,low
0.355707,Last Cab to Darwin,124,Comedy,11,7.0,2015,0.0,0.0,v_long,high
0.217288,Intruders,90,Drama,77,5.8,2015,0.0,0.0,short,medium
0.215864,Infini,110,Horror,90,5.0,2015,0.0,0.0,long,low
0.214563,Muck,99,Horror,21,3.3,2015,0.0,0.0,medium,low
0.21254,Bravetown,112,Drama,42,6.2,2015,0.0,0.0,long,m_high
0.211768,Bite,90,Horror,11,4.9,2015,0.0,0.0,short,low
0.209036,Taylor Swift: The 1989 World Tour - Live,132,Documentary,15,7.6,2015,0.0,0.0,v_long,high
0.208491,Cosmic Scrat-tastrophe,5,Science Fiction,33,7.7,2015,0.0,0.0,short,high
0.230913,Ghoul,86,Thriller,18,4.9,2015,0.0,0.0,short,low
0.207366,Waffle Street,86,Drama,25,6.4,2015,0.0,0.0,short,m_high
0.207133,Deep Web,90,Documentary,47,6.9,2015,0.0,0.0,short,high
0.206155,A LEGO Brickumentary,93,Documentary,49,6.5,2015,597999.736880115,0.0,medium,m_high
0.205318,Richard Pryor: Omit the Logic,83,Documentary,14,6.7,2015,0.0,0.0,short,high
0.204356,Don Verdean,96,Comedy,26,4.0,2015,0.0,0.0,medium,low
0.203224,The Editor,95,Mystery,18,6.0,2015,0.0,0.0,medium,medium
0.29922600000000005,Nasty Baby,101,Drama,12,5.0,2015,0.0,0.0,long,low
0.260306,June,84,Science Fiction,14,4.0,2015,0.0,0.0,short,low
0.335255,The Overnight,80,Mystery,89,5.9,2015,0.0,1011999.55472019,short,medium
0.19957,The Rise of the Krays,110,Crime,11,4.7,2015,2299998.98800044,0.0,long,low
0.198261,Smosh: The Movie,84,Comedy,67,5.3,2015,0.0,0.0,short,low
0.197788,Keepers of the Covenant: Making Exodus: Gods and Kings,153,Documentary,14,5.5,2015,0.0,0.0,v_long,medium
0.195324,The Quiet Hour,85,Drama,11,5.3,2015,0.0,0.0,short,low
0.193323,Results,105,Comedy,32,5.1,2015,0.0,96146.397695585,long,low
0.193063,Addicted to Fresno,85,Comedy,14,4.8,2015,0.0,0.0,short,low
0.19254,Listening,100,Drama,18,5.3,2015,0.0,0.0,medium,low
0.191534,Jack of the Red Hearts,102,Drama,13,7.0,2015,0.0,0.0,long,high
0.189135,Absolution,95,Thriller,21,5.0,2015,0.0,0.0,medium,low
0.28365,American Hero,86,Action,31,5.2,2015,0.0,0.0,short,low
0.270408,The Condemned 2,90,Action,13,4.0,2015,0.0,0.0,short,low
0.334085,Bound,90,Thriller,21,3.1,2015,0.0,0.0,short,low
0.13631,Re-Kill,87,Horror,17,4.7,2015,8739996.15440169,0.0,short,low
0.179636,A Hitman in London,97,Crime,10,4.6,2015,0.0,0.0,medium,low
0.087904,Regular Show: The Movie,70,Comedy,27,7.4,2015,2759998.78560053,0.0,short,high
0.176744,If There Be Thorns,0,TV Movie,11,5.4,2015,0.0,0.0,,low
0.176463,Pod,76,Thriller,20,4.2,2015,0.0,0.0,short,low
0.253949,To Write Love on Her Arms,118,Drama,32,6.9,2015,3127998.6236806,0.0,v_long,high
0.172245,Hungry Hearts,109,Drama,21,6.2,2015,0.0,6367.3171983804295,long,m_high
0.170566,Extraordinary Tales,73,Horror,11,5.4,2015,0.0,0.0,short,low
0.7310220000000001,War Room,120,Drama,57,6.9,2015,2759998.78560053,62366880.1985727,v_long,high
0.168354,A Deadly Adoption,90,Drama,25,4.4,2015,0.0,0.0,short,low
0.129455,Ellis,14,Drama,15,7.2,2015,0.0,0.0,short,high
0.16414,Coconut Hero,101,Comedy,10,7.4,2015,0.0,0.0,long,high
0.162526,Janis: Little Girl Blue,106,Documentary,31,7.5,2015,0.0,0.0,long,high
0.162465,Io che amo solo te,102,Romance,36,5.2,2015,0.0,0.0,long,low
0.15831099999999898,Unknown Caller,109,Thriller,14,6.2,2015,0.0,0.0,long,m_high
0.158021,The Inhabitants,90,Thriller,10,3.5,2015,0.0,0.0,short,low
0.157172,Amy Schumer: Live at the Apollo,57,Comedy,17,7.5,2015,0.0,0.0,short,high
0.156851,Glassland,93,Drama,24,3.5,2015,0.0,0.0,medium,low
0.154161,Whitney,90,Romance,18,4.7,2015,0.0,0.0,short,low
0.150713,Keith Richards: Under the Influence,82,Music,13,6.4,2015,0.0,0.0,short,m_high
0.14964,Landmine Goes Click,110,Action,13,5.7,2015,919999.595200178,0.0,long,medium
0.14811,Hellions,80,Horror,30,3.5,2015,0.0,0.0,short,low
0.146266,Bastard,82,Horror,10,6.2,2015,0.0,0.0,short,m_high
0.145945,Strange Blood,84,Science Fiction,22,4.1,2015,0.0,0.0,short,low
0.145489,Jurassic City,88,Action,13,5.7,2015,0.0,0.0,short,medium
0.14463900000000002,I Am Chris Farley,96,Documentary,27,7.0,2015,0.0,0.0,medium,high
0.143703,Chloe and Theo,81,Drama,12,6.7,2015,0.0,0.0,short,high
0.143042,All Things Must Pass,94,Documentary,22,7.0,2015,0.0,0.0,medium,high
0.142759,Capsule,91,Drama,11,5.3,2015,1195999.47376023,0.0,short,low
0.121594,The Nightmare,90,Horror,58,5.7,2015,0.0,26018.5085518562,short,medium
0.266117,Tangerine,87,Comedy,102,7.0,2015,0.0,0.0,short,high
0.138353,Power/Rangers,14,Action,93,7.4,2015,0.0,0.0,short,high
0.138068,Appropriate Behavior,90,Romance,18,5.8,2015,0.0,0.0,short,medium
0.236145,See You In Valhalla,82,Drama,25,5.6,2015,0.0,0.0,short,medium
0.137133,"Kumiko, the Treasure Hunter",105,Drama,65,6.2,2015,0.0,0.0,long,m_high
0.135554,The Forbidden Room,128,Romance,13,5.7,2015,0.0,0.0,v_long,medium
0.13173900000000002,Most Likely to Die,81,Horror,12,4.2,2015,0.0,0.0,short,low
0.126594,Iliza Shlesinger: Freezing Hot,71,Comedy,14,6.6,2015,0.0,0.0,short,m_high
0.126187,The Barber,95,Thriller,27,5.8,2015,0.0,0.0,medium,medium
0.124784,James White,85,Drama,23,5.2,2015,0.0,0.0,short,low
0.124481,Hitchcock/Truffaut,79,Documentary,33,7.2,2015,0.0,0.0,short,high
0.137954,Amnesiac,90,Thriller,29,4.1,2015,2759998.78560053,0.0,short,low
0.11303,Soaked in Bleach,100,Music,53,7.2,2015,0.0,0.0,medium,high
0.112284,And Then There Were None,168,Mystery,37,7.7,2015,0.0,0.0,v_long,high
0.11096,Bloodsucking Bastards,84,Comedy,27,5.5,2015,0.0,0.0,short,medium
0.110431,The Culling,81,Horror,15,3.2,2015,0.0,0.0,short,low
0.110135999999999,Comedy Central Roast of Justin Bieber,85,Comedy,31,7.0,2015,0.0,0.0,short,high
0.109689,Listen to Me Marlon,103,Documentary,23,7.0,2015,0.0,0.0,long,high
0.138559,The Ouija Experiment 2: Theatre of Death,86,Horror,10,2.4,2015,0.0,0.0,short,low
0.108072,Sense8: Creating the World,25,Documentary,12,7.5,2015,0.0,0.0,short,high
0.106757,Big Sky,95,Thriller,10,4.2,2015,0.0,0.0,medium,low
0.101543,Ominous,87,Horror,10,5.1,2015,0.0,0.0,short,low
0.068741,Doctor Who: The Husbands of River Song,60,Drama,31,8.0,2015,0.0,0.0,short,high
0.101426,Call Me Lucky,106,Documentary,14,7.3,2015,0.0,0.0,long,high
0.101155,Tiger House,80,Thriller,44,5.3,2015,0.0,0.0,short,low
0.10091,With This Ring,105,Comedy,14,6.5,2015,0.0,0.0,long,m_high
0.099678,Brothers,156,Family,20,6.3,2015,0.0,0.0,v_long,m_high
0.09779,Anguish,91,Horror,17,3.8,2015,0.0,0.0,short,low
0.097214,Digging Up the Marrow,98,Thriller,33,5.4,2015,0.0,0.0,medium,low
0.093462,They Found Hell,90,Horror,10,4.6,2015,0.0,0.0,short,low
0.093212,Junun,54,Music,11,7.3,2015,0.0,0.0,short,high
0.090238,The Flintstones & WWE: Stone Age Smackdown,52,Animation,12,5.5,2015,0.0,0.0,short,medium
0.090045,Chris Tucker: Live,92,Comedy,19,6.7,2015,0.0,0.0,medium,high
0.088912,VANish,79,Crime,17,4.0,2015,0.0,0.0,short,low
0.088764,Harry Price: Ghost Hunter,90,Drama,10,5.3,2015,0.0,0.0,short,low
0.28312800000000005,Wildlike,104,Thriller,25,6.5,2015,0.0,0.0,long,m_high
0.082569,The Audition,16,Comedy,10,6.1,2015,0.0,0.0,short,m_high
0.082444,Louis C.K.: Live at The Comedy Store,65,Comedy,35,7.7,2015,0.0,0.0,short,high
0.081956,The Wolfpack,89,Documentary,82,6.9,2015,0.0,1197559.79307369,short,high
0.080974,Bleeding Heart,80,Drama,19,4.8,2015,0.0,0.0,short,low
0.0807539999999999,Requiem for the American Dream,73,Documentary,24,7.8,2015,0.0,41119.3819074719,short,high
0.0794909999999999,3 Nights in the Desert,90,Drama,11,3.8,2015,0.0,0.0,short,low
0.078363,The House on Pine Street,111,Drama,10,3.8,2015,0.0,0.0,long,low
0.077252,Welcome to Leith,85,Thriller,15,6.7,2015,0.0,0.0,short,high
0.07610900000000001,Stonewall,129,Drama,14,5.6,2015,12419994.5352024,172660.004029598,v_long,medium
0.190385,The Phoenix Incident,81,Horror,11,5.9,2015,0.0,0.0,short,medium
0.073883,Contracted: Phase II,78,Drama,20,5.0,2015,0.0,0.0,short,low
0.070776,Penis Boy,18,Comedy,15,3.3,2015,9.199995952001778,0.0,short,low
0.061776,One & Two,90,Thriller,11,5.0,2015,0.0,0.0,short,low
0.0608,Tig,95,Documentary,25,7.2,2015,0.0,0.0,medium,high
0.0552419999999999,Submerged,99,Thriller,11,4.6,2015,0.0,0.0,medium,low
0.054828,Hurricane of Fun: The Making of Wet Hot,64,Documentary,13,6.8,2015,0.0,0.0,short,high
0.052542,Gascoigne,90,Documentary,11,6.0,2015,0.0,0.0,short,medium
0.051262,Best of Enemies,87,Documentary,48,7.2,2015,919999.595200178,0.0,short,high
0.051107,Vendetta,90,Action,22,5.9,2015,0.0,0.0,short,medium
0.049351,Breaking Through,84,Music,13,5.7,2015,0.0,0.0,short,medium
0.048863,The Stranger,93,Drama,20,4.9,2015,0.0,0.0,medium,low
0.03884,The Bad Education Movie,90,Comedy,23,5.2,2015,0.0,0.0,short,low
0.038804000000000005,Student Bodies,92,Comedy,14,6.0,2015,0.0,0.0,medium,medium
0.037487,The Subjects,80,Thriller,12,4.7,2015,0.0,0.0,short,low
0.037147,Walking with the Dead,90,Science Fiction,18,3.9,2015,0.0,0.0,short,low
0.036987,Floride,110,Comedy,16,6.3,2015,0.0,0.0,long,m_high
0.079539,The Outskirts,95,Comedy,12,4.0,2015,0.0,0.0,medium,low
0.0345339999999999,Twinsters,90,Family,54,7.4,2015,0.0,0.0,short,high
0.033378,The Jinx: The Life and Deaths of Robert Durst,240,Documentary,72,8.4,2015,0.0,0.0,v_long,high
0.056244,The Curse of Downers Grove,89,Thriller,11,4.2,2015,1839999.19040035,0.0,short,low
0.032678,World of Tomorrow,17,Animation,47,8.2,2015,0.0,0.0,short,high
0.030819,Dawg Fight,109,Documentary,17,6.4,2015,0.0,0.0,long,m_high
0.030113,King Jack,81,Drama,13,6.8,2015,0.0,0.0,short,high
0.030005,The Suicide Theory,98,Drama,17,6.5,2015,0.0,0.0,medium,m_high
0.028082,Stalked By My Neighbor,88,Thriller,14,5.5,2015,0.0,0.0,short,medium
0.025288,Buzzard,97,Horror,11,6.1,2015,0.0,12589.2744607192,medium,m_high
0.025252,The Gamechangers,90,Drama,11,7.0,2015,0.0,0.0,short,high
0.023026,Residue,102,Science Fiction,15,4.5,2015,0.0,0.0,long,low
0.019804,Always Watching: A Marble Hornets Story,91,Horror,19,4.2,2015,0.0,0.0,short,low
